strategy,model,feature_count,n_cores,n_rows,background_size,repeat_idx,mean_elapsed_seconds,std_elapsed_seconds,mean_energy_joules,std_energy_joules,runs,mean_elapsed_minutes,mean_energy_kwh,energy_delay_product
multiprocessing,LogisticRegression,30,1,100,100,1,11.393063499999698,0.0,248.42562799867184,0.0,1,0.18988439166666163,6.900711888851996e-05,2830.328954816171
ray,LogisticRegression,30,1,100,25,2,11.189626100007445,0.0,254.33695799966796,0.0,1,0.1864937683334574,7.064915499990777e-05,2845.935463429582
multiprocessing,LogisticRegression,30,8,100,50,0,9.966461600037292,0.0,287.5248119997772,0.0,1,0.16610769333395486,7.986800333327145e-05,2865.604997853721
ray,LogisticRegression,15,4,100,100,1,11.343043200031389,0.0,253.891852002508,0.0,1,0.18905072000052314,7.05255144451411e-05,2879.906245400424
ray,LogisticRegression,15,4,100,100,2,11.295276699995156,0.0,255.3630669997364,0.0,1,0.18825461166658594,7.093418527770455e-05,2884.3965007214247
joblib,LogisticRegression,15,1,100,25,1,15.163587200047914,0.0,191.37869900076043,0.0,1,0.2527264533341319,5.3160749722433454e-05,2901.9875905297536
multiprocessing,LogisticRegression,30,1,100,100,2,11.460297400015406,0.0,253.76504399901023,0.0,1,0.19100495666692344,7.049028999972506e-05,2908.222873956652
threading,LogisticRegression,15,8,100,50,1,11.271729800035246,0.0,258.36794899901093,0.0,1,0.18786216333392075,7.176887472194748e-05,2912.253710106138
threading,LogisticRegression,30,4,100,50,1,11.463080799963793,0.0,254.3414750006412,0.0,1,0.19105134666606322,7.065040972240033e-05,2915.536878714321
ray,LogisticRegression,30,4,100,50,1,11.48077009996632,0.0,254.915447999271,0.0,1,0.191346168332772,7.080984666646417e-05,2926.6256534095496
serial,LogisticRegression,30,1,100,50,0,11.84363379998831,0.0,249.96438699832896,0.0,1,0.19739389666647184,6.943455194398027e-05,2960.4866626467674
threading,LogisticRegression,15,8,100,50,2,11.499443999957291,0.0,257.843267001312,0.0,1,0.19165739999928819,7.162312972258666e-05,2965.054209647623
threading,LogisticRegression,30,4,100,50,2,11.48101249994943,0.0,258.77402500018576,0.0,1,0.19135020833249047,7.188167361116271e-05,2970.9878156893587
multiprocessing,LogisticRegression,30,8,100,100,1,11.485665799991692,0.0,260.0930279996083,0.0,1,0.19142776333319486,7.224806333322453e-05,2987.3415965113822
threading,LogisticRegression,15,1,100,25,1,15.370090800046455,0.0,195.6581950006808,0.0,1,0.25616818000077424,5.434949861130022e-05,3007.2842229336593
ray,LogisticRegression,30,4,100,50,2,11.725059000018518,0.0,258.2099289980766,0.0,1,0.19541765000030864,7.17249802772435e-05,3027.5266518930403
joblib,LogisticRegression,30,8,100,100,2,11.770165900001302,0.0,257.5655050020109,0.0,1,0.19616943166668838,7.15459736116697e-05,3031.588723991284
joblib,LogisticRegression,30,8,100,100,1,11.858421800017824,0.0,256.48524100115867,0.0,1,0.19764036333363041,7.124590027809963e-05,3041.5101732709654
serial,LogisticRegression,15,1,100,25,1,15.661124799982645,0.0,198.8619030031169,0.0,1,0.2610187466663774,5.5239417500865806e-05,3114.4010808938574
threading,LogisticRegression,15,8,100,25,0,11.231746099947486,0.0,279.26491800146505,0.0,1,0.1871957683324581,7.75735883337403e-05,3136.6326536151096
ray,LogisticRegression,30,8,100,25,0,9.360709699976724,0.0,336.79838200229364,0.0,1,0.15601182833294538,9.355510611174823e-05,3152.671881345336
multiprocessing,LogisticRegression,30,8,100,100,2,12.02120819996344,0.0,264.68398199916976,0.0,1,0.20035346999939066,7.352332833310271e-05,3181.821254807395
threading,LogisticRegression,15,8,100,100,1,12.24365099996794,0.0,267.3474140015175,0.0,1,0.20406084999946567,7.426317055597709e-05,3273.3084327785227
ray,LogisticRegression,30,2,100,50,0,11.250188799982425,0.0,291.1760269988975,0.0,1,0.18750314666637374,8.088222972191597e-05,3275.7852777663766
joblib,LogisticRegression,15,4,100,25,1,15.828158799966332,0.0,209.3896459997857,0.0,1,0.26380264666610553,5.8163790555496024e-05,3314.252567953343
ray,LogisticRegression,30,1,100,25,0,12.642863699991722,0.0,263.3673940016519,0.0,1,0.21071439499986203,7.315760944490331e-05,3329.7180653849027
multiprocessing,LogisticRegression,15,4,100,100,0,13.98891240003286,0.0,238.96992800050143,0.0,1,0.23314854000054766,6.638053555569484e-05,3342.929389041174
threading,LogisticRegression,30,8,100,25,2,12.331685799988918,0.0,273.3531879980377,0.0,1,0.20552809666648197,7.593144111056603e-05,3370.9056268171025
ray,LogisticRegression,15,1,100,100,1,12.197488099976908,0.0,276.61751599974417,0.0,1,0.20329146833294848,7.683819888881782e-05,3374.0388596520515
ray,LogisticRegression,15,1,100,100,2,12.230435199977364,0.0,277.3589809982435,0.0,1,0.2038405866662894,7.704416138840098e-05,3392.2210442307705
threading,LogisticRegression,15,8,100,100,2,12.460077099967748,0.0,274.1871739978974,0.0,1,0.20766795166612914,7.616310388830483e-05,3416.3933278360737
ray,LogisticRegression,30,1,100,50,2,12.428321600018537,0.0,275.6075049985096,0.0,1,0.20713869333364227,7.655764027736378e-05,3425.338707500194
multiprocessing,LogisticRegression,15,4,100,25,1,16.14790979999816,0.0,213.4272900000289,0.0,1,0.2691318299999693,5.9285358333341365e-05,3446.404627778516
ray,LogisticRegression,30,8,100,50,0,9.700474500015844,0.0,355.3293189992354,0.0,1,0.16167457500026405,9.870258861089871e-05,3446.862998060078
ray,LogisticRegression,30,1,100,50,1,12.5153994000284,0.0,280.70812999957394,0.0,1,0.20858999000047335,7.797448055543721e-05,3513.174361779762
threading,LogisticRegression,30,8,100,50,2,12.629943400039338,0.0,285.5723289988621,0.0,1,0.2104990566673223,7.932564694412836e-05,3606.76235187304
threading,LogisticRegression,30,8,100,50,1,12.694559400028083,0.0,287.1458030005547,0.0,1,0.21157599000046806,7.976272305570964e-05,3645.1894526593037
ray,LogisticRegression,30,2,100,100,1,12.931956900050864,0.0,282.2572770009524,0.0,1,0.21553261500084772,7.840479916693122e-05,3650.1389409020344
ray,LogisticRegression,30,2,100,100,2,12.8860382999992,0.0,286.10499300086855,0.0,1,0.21476730499998667,7.947360916690793e-05,3686.759897630195
ray,LogisticRegression,30,4,100,100,1,12.942027699959,0.0,285.63757300136274,0.0,1,0.21570046166598333,7.934377027815631e-05,3696.729381932698
threading,LogisticRegression,15,2,100,25,0,16.390697699971497,0.0,226.43487099959225,0.0,1,0.27317829499952495,6.289857527766451e-05,3711.4255192863593
ray,LogisticRegression,15,1,100,50,0,12.90891019999981,0.0,291.6599389995056,0.0,1,0.21514850333333016,8.101664972208489e-05,3765.0119614820396
multiprocessing,LogisticRegression,30,1,100,50,0,12.920739299966954,0.0,292.05523899747817,0.0,1,0.21534565499944922,8.112645527707726e-05,3773.5696042759573
threading,LogisticRegression,15,4,100,50,0,12.375468200014438,0.0,308.2951359999711,0.0,1,0.20625780333357396,8.563753777776975e-05,3815.2966517867685
ray,LogisticRegression,30,8,100,25,1,12.451180100033524,0.0,308.1964650020863,0.0,1,0.20751966833389207,8.56101291672462e-05,3837.4096919346553
threading,LogisticRegression,30,4,100,25,0,12.751612799998838,0.0,301.1241249998769,0.0,1,0.21252687999998063,8.364559027774358e-05,3839.818246736881
threading,LogisticRegression,30,4,100,100,2,13.331219599989709,0.0,293.40037299927513,0.0,1,0.2221869933331618,8.150010361090976e-05,3911.3848031722277
joblib,LogisticRegression,30,4,100,25,1,17.25558659998933,0.0,228.15596999896104,0.0,1,0.2875931099998221,6.337665833304473e-05,3936.9650986216393
multiprocessing,LogisticRegression,30,4,100,100,0,15.699877300008666,0.0,251.84379999976804,0.0,1,0.2616646216668111,6.995661111104667e-05,3953.9167587642805
ray,LogisticRegression,30,4,100,100,2,13.476776600000449,0.0,293.72531400168043,0.0,1,0.2246129433333408,8.159036500046679e-05,3958.470438565631
threading,LogisticRegression,15,8,100,50,0,12.12375999998767,0.0,330.51278900196183,0.0,1,0.20206266666646117,9.180910805610051e-05,4007.0577307863496
threading,LogisticRegression,30,4,100,100,1,13.652176899951884,0.0,296.4172970018941,0.0,1,0.22753628166586473,8.23381380560817e-05,4046.7413748754357
multiprocessing,LogisticRegression,30,4,100,25,1,17.665084999985993,0.0,231.0810420012244,0.0,1,0.2944180833330999,6.418917833367345e-05,4082.0662488369626
ray,LogisticRegression,15,8,100,50,1,13.718853399972431,0.0,303.05457600065535,0.0,1,0.2286475566662072,8.41818266668487e-05,4157.561300343794
ray,LogisticRegression,30,8,100,25,2,13.327331500011496,0.0,313.83192499994107,0.0,1,0.22212219166685826,8.717553472220585e-05,4182.54209976096
joblib,LogisticRegression,15,8,100,25,1,16.75194049999118,0.0,252.18732799846543,0.0,1,0.2791990083331863,7.005203555512929e-05,4224.627113482053
threading,LogisticRegression,15,2,100,50,0,16.104988700011745,0.0,268.0473150002499,0.0,1,0.2684164783335291,7.445758750006942e-05,4316.898979147513
joblib,LogisticRegression,15,4,100,100,0,13.854237099993044,0.0,311.6165420007921,0.0,1,0.23090395166655073,8.656015055577558e-05,4317.209457158915
multiprocessing,LogisticRegression,15,8,100,25,1,17.274292799993418,0.0,259.0786510012599,0.0,1,0.2879048799998903,7.196629194479442e-05,4475.4004756230715
threading,LogisticRegression,30,8,100,100,1,14.309234699991066,0.0,315.2633750011736,0.0,1,0.2384872449998511,8.757315972254821e-05,4511.177625203089
joblib,LogisticRegression,15,2,100,25,1,18.871960199961904,0.0,239.2507180004777,0.0,1,0.3145326699993651,6.645853277791047e-05,4515.130027917324
ray,LogisticRegression,15,8,100,100,1,14.31196150003234,0.0,323.5695749999823,0.0,1,0.23853269166720564,8.988043749999508e-05,4630.915299981573
ray,LogisticRegression,30,8,100,50,2,14.628933399973905,0.0,317.15490999950634,0.0,1,0.24381555666623175,8.809858611097399e-05,4639.6380558574965
ray,LogisticRegression,15,8,100,100,2,14.269700400007425,0.0,325.61369599994896,0.0,1,0.23782834000012373,9.04482488888747e-05,4646.409888058368
threading,LogisticRegression,30,8,100,100,2,14.552630799997132,0.0,320.3511100018708,0.0,1,0.24254384666661888,8.89864194449641e-05,4661.951430226494
joblib,LogisticRegression,30,8,100,25,1,17.64874350000173,0.0,264.5684239986512,0.0,1,0.29414572500002883,7.349122888851423e-05,4669.300253351897
ray,LogisticRegression,15,8,100,25,2,14.557018599996807,0.0,321.1789349989225,0.0,1,0.24261697666661344,8.921637083303403e-05,4675.40773070648
threading,LogisticRegression,30,8,100,25,0,13.557907500013243,0.0,349.49661899870006,0.0,1,0.22596512500022073,9.708239416630557e-05,4738.4428319517465
multiprocessing,LogisticRegression,30,8,100,100,0,16.401608999993186,0.0,290.1383159977067,0.0,1,0.27336014999988645,8.059397666602963e-05,4758.735214910853
joblib,LogisticRegression,15,8,100,100,0,15.40329990000464,0.0,309.53787100086447,0.0,1,0.2567216650000773,8.598274194468457e-05,4767.904657435265
ray,LogisticRegression,30,1,100,50,0,15.037354399973992,0.0,317.6068620024536,0.0,1,0.2506225733328999,8.82241283340149e-05,4775.966943794529
ray,LogisticRegression,15,8,100,50,2,14.725130999984684,0.0,325.26336500323663,0.0,1,0.24541884999974473,9.035093472312129e-05,4789.545659168493
multiprocessing,LogisticRegression,15,8,100,100,0,15.527843600022608,0.0,312.32545000041966,0.0,1,0.25879739333371016,8.675706944456102e-05,4849.740739913198
threading,LogisticRegression,30,4,100,50,0,14.196407899959013,0.0,343.0229469975385,0.0,1,0.23660679833265022,9.528415194376069e-05,4869.693674623078
multiprocessing,LogisticRegression,30,8,100,25,1,17.970080300001428,0.0,272.382581000713,0.0,1,0.2995013383333571,7.566182805575361e-05,4894.736852904456
threading,LogisticRegression,30,8,100,50,0,13.776561999984551,0.0,357.1665800004592,0.0,1,0.2296093666664092,9.921293888901644e-05,4920.527533698768
ray,LogisticRegression,30,8,100,50,1,14.916705800045747,0.0,330.6303790025611,0.0,1,0.2486117633340958,9.184177194515586e-05,4931.916092138827
multiprocessing,LogisticRegression,15,2,100,25,1,19.816966200014576,0.0,251.39746300010813,0.0,1,0.3302827700002429,6.983262861114115e-05,4981.9350270425575
ray,LogisticRegression,30,1,100,100,1,15.230857399990782,0.0,330.8184749989396,0.0,1,0.25384762333317973,9.189402083303878e-05,5038.649017991265
ray,LogisticRegression,30,1,100,100,2,15.394007900031283,0.0,336.98775100029496,0.0,1,0.2565667983338547,9.360770861119304e-05,5187.5921011123155
joblib,LogisticRegression,30,1,100,25,1,20.451471899985336,0.0,256.81625300176813,0.0,1,0.3408578649997556,7.13378480560467e-05,5252.270381725186
multiprocessing,LogisticRegression,15,2,100,100,0,18.849782900011636,0.0,284.3223919985094,0.0,1,0.31416304833352726,7.897844222180816e-05,5359.415362783907
threading,LogisticRegression,30,2,100,25,0,18.97984760004329,0.0,283.0571149985424,0.0,1,0.31633079333405484,7.8626976388484e-05,5372.3809047802615
threading,LogisticRegression,30,1,100,25,1,20.633111399947666,0.0,262.2771000007129,0.0,1,0.34388518999912776,7.285475000019803e-05,5411.592621969923
serial,LogisticRegression,30,1,100,25,1,20.854294600023422,0.0,266.0846700010544,0.0,1,0.347571576667057,7.391240833362622e-05,5549.008096752003
ray,LogisticRegression,30,8,100,100,2,16.13803299999563,0.0,354.32619400163065,0.0,1,0.26896721666659384,9.842394277823073e-05,5718.127811561169
ray,LogisticRegression,30,8,100,100,1,16.151738300046418,0.0,357.5757729988194,0.0,1,0.269195638334107,9.932660361078316e-05,5775.470307913735
joblib,LogisticRegression,30,4,100,100,0,21.16363300004741,0.0,278.1558520004279,0.0,1,0.3527272166674569,7.726551444456331e-05,5886.788368552559
joblib,LogisticRegression,30,8,100,100,0,19.956047300016508,0.0,299.5034710008504,0.0,1,0.33260078833360845,8.319540861134735e-05,5976.905433812093
ray,LogisticRegression,15,4,100,50,0,13.258944500004873,0.0,461.0675279994148,0.0,1,0.22098240833341454,0.00012807431333317076,6113.268764498684
joblib,LogisticRegression,30,2,100,25,1,22.08179949998157,0.0,281.4948930017214,0.0,1,0.3680299916663595,7.819302583381149e-05,6215.913787532777
ray,LogisticRegression,30,1,100,25,1,21.626343699987046,0.0,303.38677900246245,0.0,1,0.3604390616664508,8.42741052784618e-05,6561.1467567392665
threading,LogisticRegression,30,2,100,50,0,19.134626500017475,0.0,345.77339300092825,0.0,1,0.3189104416669579,9.604816472248007e-05,6616.244728716519
multiprocessing,LogisticRegression,30,2,100,25,1,23.13426459999755,0.0,295.3695939994894,0.0,1,0.3855710766666258,8.20471094443026e-05,6833.158342378036
ray,LogisticRegression,15,2,100,50,0,13.583505099988542,0.0,505.1496929986202,0.0,1,0.2263917516664757,0.00014031935916628338,6861.7034311044035
joblib,LogisticRegression,15,2,100,100,0,20.85461949999444,0.0,330.44725200244704,0.0,1,0.34757699166657396,9.179090333401307e-05,6891.351705329808
multiprocessing,LogisticRegression,15,1,100,25,1,23.945283000008203,0.0,300.8372620015465,0.0,1,0.3990880500001367,8.356590611154069e-05,7203.633375574645
ray,LogisticRegression,15,4,100,100,0,18.883759699994695,0.0,390.919651997762,0.0,1,0.3147293283332449,0.00010858879222160056,7382.032770331289
ray,LogisticRegression,15,8,100,100,0,18.10863050003536,0.0,411.40569999933984,0.0,1,0.3018105083339227,0.00011427936111092774,7449.993806896443
serial,LogisticRegression,15,1,100,100,0,24.038056099961977,0.0,310.72693400152616,0.0,1,0.4006342683326996,8.631303722264616e-05,7469.271471297869
multiprocessing,LogisticRegression,30,2,100,100,0,23.308925900026225,0.0,330.96516200078474,0.0,1,0.3884820983337704,9.19347672224402e-05,7714.442436566466
joblib,LogisticRegression,15,1,100,100,0,24.15576140000485,0.0,329.5646399989388,0.0,1,0.40259602333341415,9.154573333303855e-05,7960.88480969286
threading,LogisticRegression,15,1,100,100,0,24.15045020001708,0.0,329.84614899989884,0.0,1,0.402507503333618,9.162393027774968e-05,7965.932995089471
ray,LogisticRegression,15,4,100,25,1,25.8992366999737,0.0,338.52953699781693,0.0,1,0.43165394499956167,9.403598249939359e-05,8767.656608638965
ray,LogisticRegression,15,8,100,50,0,17.425731599971186,0.0,541.8857570009303,0.0,1,0.2904288599995198,0.0001505238213891473,9442.755759345418
threading,LogisticRegression,15,2,100,25,1,28.037670300051104,0.0,352.2601390020974,0.0,1,0.46729450500085173,9.785003861169372e-05,9876.55363719098
multiprocessing,LogisticRegression,15,1,100,100,0,27.763225800008517,0.0,370.6428359975839,0.0,1,0.46272043000014196,0.0001029563433326622,10290.240746956448
threading,SVM-RBF,15,4,100,25,2,21.7780065999832,0.0,482.5212209970231,0.0,1,0.36296677666638666,0.00013403367249917308,10508.350335505122
multiprocessing,LogisticRegression,30,1,100,25,1,28.913002700021025,0.0,364.6374039991685,0.0,1,0.4818833783336837,0.0001012881677775468,10542.762246356617
ray,LogisticRegression,15,8,100,25,1,27.01798219996272,0.0,396.3314480015911,0.0,1,0.450299703332712,0.00011009206888933087,10708.07600739244
ray,LogisticRegression,15,2,100,25,1,28.92612580000423,0.0,373.3006940020933,0.0,1,0.48210209666673715,0.00010369463722280368,10798.142835933435
joblib,LogisticRegression,30,2,100,100,0,29.47308199998224,0.0,376.9022800000299,0.0,1,0.4912180333330374,0.00010469507777778608,11108.471804421148
threading,SVM-RBF,15,8,100,25,0,18.177766800043173,0.0,622.7671439995851,0.0,1,0.3029627800007196,0.00017299087333321806,11320.515914353364
joblib,SVM-RBF,15,8,100,25,0,18.459276199981105,0.0,657.4426770006246,0.0,1,0.3076546033330184,0.00018262296583350683,12135.915960409495
ray,LogisticRegression,30,4,100,100,0,30.746229199983645,0.0,410.1080240016819,0.0,1,0.5124371533330607,0.00011391889555602275,12609.275302708105
multiprocessing,SVM-RBF,15,8,100,25,0,19.560216500016395,0.0,661.505016999047,0.0,1,0.3260036083336066,0.0001837513936108464,12939.181348348386
joblib,SVM-RBF,15,4,100,25,2,24.433266799955163,0.0,551.7071019986663,0.0,1,0.40722111333258604,0.00015325197277740732,13480.00681856349
ray,LogisticRegression,15,2,100,100,0,30.43113849998917,0.0,448.18597400063663,0.0,1,0.5071856416664862,0.00012449610388906573,13638.809448565919
multiprocessing,SVM-RBF,15,4,100,25,2,24.754099700017832,0.0,551.6158669990112,0.0,1,0.41256832833363055,0.00015322662972194756,13654.7541678053
threading,LogisticRegression,30,2,100,25,1,32.911639099998865,0.0,415.9804879992124,0.0,1,0.5485273183333145,0.00011555013555533679,13690.599693671487
threading,SVM-RBF,15,4,100,25,0,23.00582019996364,0.0,615.159967002144,0.0,1,0.3834303366660607,0.00017087776861170667,14152.25959506689
threading,SVM-RBF,15,8,100,25,2,25.58061380003346,0.0,560.4850940004402,0.0,1,0.426343563333891,0.00015569030388901117,14337.552730300713
ray,LogisticRegression,15,1,100,25,1,33.6189484000206,0.0,429.0067949988763,0.0,1,0.56031580666701,0.00011916855416635452,14422.757304325436
ray,LogisticRegression,30,8,100,100,0,31.27801680000266,0.0,462.4719190008564,0.0,1,0.5213002800000444,0.00012846442194468233,14465.204452038257
threading,SVM-RBF,30,4,100,25,2,24.847939600003883,0.0,589.8703959983376,0.0,1,0.4141323266667314,0.000163852887777316,14657.063971597065
joblib,LogisticRegression,30,1,100,100,0,34.168854999996256,0.0,432.9802810011052,0.0,1,0.5694809166666043,0.00012027230027808478,14794.440439384398
threading,LogisticRegression,30,1,100,100,0,34.0329086999991,0.0,436.13902499807233,0.0,1,0.5672151449999849,0.0001211497291661312,14843.07961826602
joblib,SVM-RBF,15,8,100,25,2,25.47155010001734,0.0,588.3600309992687,0.0,1,0.424525835000289,0.0001634333419442413,14986.442006445628
threading,SVM-RBF,30,8,100,25,0,22.09925279999152,0.0,693.9684520029729,0.0,1,0.36832087999985863,0.00019276901444527025,15336.184256032479
ray,SVM-RBF,30,8,100,25,0,20.819253299967382,0.0,748.3245120000696,0.0,1,0.3469875549994564,0.00020786792000001934,15579.55756590393
joblib,SVM-RBF,30,8,100,25,0,20.967905499972403,0.0,759.4679170000261,0.0,1,0.3494650916662067,0.00021096331027778504,15924.451513917431
threading,LogisticRegression,15,2,100,100,0,34.345183500030544,0.0,467.2630450019172,0.0,1,0.5724197250005091,0.00012979529027831033,16048.235023373876
multiprocessing,LogisticRegression,30,1,100,100,0,33.32535520003876,0.0,483.5568729987805,0.0,1,0.5554225866673126,0.00013432135361077235,16114.70455210439
multiprocessing,SVM-RBF,30,8,100,25,0,21.122844700003043,0.0,768.5273590007598,0.0,1,0.3520474116667174,0.0002134798219446555,16233.484051876536
ray,SVM-RBF,15,8,100,25,0,21.36879850004334,0.0,764.2342760004427,0.0,1,0.356146641667389,0.00021228729888901187,16330.768250679968
multiprocessing,SVM-RBF,15,8,100,25,2,28.11511320003774,0.0,617.2477710012614,0.0,1,0.468585220000629,0.00017145771416701705,17353.990954171437
joblib,SVM-RBF,15,4,100,25,0,24.41096529999049,0.0,716.1664680009018,0.0,1,0.40684942166650817,0.0001989351300002505,17482.314799386764
ray,LogisticRegression,15,1,100,100,0,35.06180670001777,0.0,500.6126049995563,0.0,1,0.5843634450002961,0.0001390590569443212,17552.382388086793
threading,LogisticRegression,15,4,100,25,1,37.48194999998668,0.0,474.7794250021975,0.0,1,0.6246991666664446,0.00013188317361172153,17795.658668954795
multiprocessing,SVM-RBF,15,4,100,25,0,24.8550323000527,0.0,716.7293769999346,0.0,1,0.41425053833421166,0.00019909149361109295,17814.331815730024
threading,SVM-RBF,30,8,100,25,1,26.18189559999155,0.0,683.6657269988056,0.0,1,0.4363649266665258,0.0001899071463885571,17899.66468957505
ray,SVM-RBF,15,4,100,25,2,27.408862499985844,0.0,658.9024900011453,0.0,1,0.4568143749997641,0.0001830284694447626,18059.76774933969
threading,SVM-RBF,30,4,100,25,1,26.295492400007788,0.0,701.0454830007618,0.0,1,0.4382582066667965,0.0001947348563891005,18434.33617030632
threading,SVM-RBF,30,4,100,25,0,26.4894000000204,0.0,705.414735998841,0.0,1,0.44149000000034,0.00019594853777745583,18686.013107782088
threading,LogisticRegression,15,8,100,25,1,38.48443290003343,0.0,488.26673399948726,0.0,1,0.6414072150005572,0.0001356296483331909,18790.66836192174
joblib,SVM-RBF,30,4,100,25,1,26.35905499994988,0.0,717.2547980014987,0.0,1,0.439317583332498,0.0001992374438893052,18906.158669499444
threading,LogisticRegression,15,4,100,100,0,37.01853250002023,0.0,516.1914560002867,0.0,1,0.6169755416670039,0.0001433865155556352,19108.650190179374
threading,SVM-RBF,30,8,100,25,2,28.540429799992125,0.0,670.2720659991223,0.0,1,0.47567382999986874,0.0001861866849997562,19129.85284654364
threading,SVM-RBF,15,2,100,25,2,29.96788369998103,0.0,666.5287819985543,0.0,1,0.4994647283330172,0.00018514688388848732,19974.457021622686
ray,SVM-RBF,30,4,100,25,2,29.476061700028367,0.0,678.3663070006774,0.0,1,0.4912676950004728,0.00018843508527796593,19995.56712037235
joblib,SVM-RBF,15,2,100,25,2,29.77253319998272,0.0,680.1850659993836,0.0,1,0.4962088866663787,0.00018894029611093988,20250.832459599085
joblib,SVM-RBF,30,4,100,25,2,30.106749999977183,0.0,673.7125309989156,0.0,1,0.5017791666662864,0.000187142369721921,20283.29474263623
ray,SVM-RBF,15,4,100,25,0,26.40263719996437,0.0,773.5026669976878,0.0,1,0.4400439533327395,0.00021486185194380218,20422.510289944807
ray,SVM-RBF,15,8,100,25,2,29.476641900022518,0.0,697.8685050010869,0.0,1,0.4912773650003753,0.0001938523625003019,20570.82001522111
multiprocessing,SVM-RBF,30,8,100,25,2,29.36070630000904,0.0,706.4306420003885,0.0,1,0.48934510500015066,0.0001962307338889968,20741.302601100237
threading,LogisticRegression,15,8,100,100,0,38.164271599962376,0.0,544.5935379998906,0.0,1,0.6360711933327062,0.0001512759827777474,20784.015695812257
multiprocessing,SVM-RBF,30,4,100,25,2,29.895521599974018,0.0,700.9802400007592,0.0,1,0.4982586933329003,0.00019471673333354422,20956.169906097668
ray,LogisticRegression,30,2,100,100,0,40.40468740003416,0.0,518.8194949998559,0.0,1,0.673411456667236,0.00014411652638884886,20962.739512512766
multiprocessing,SVM-RBF,15,2,100,25,2,30.40321209997637,0.0,691.9981069988812,0.0,1,0.5067202016662729,0.0001922216963885781,21038.965219869126
joblib,SVM-RBF,30,8,100,25,2,31.10845370002789,0.0,716.8231360009547,0.0,1,0.5184742283337982,0.00019911753777804297,22299.259337394495
ray,SVM-RBF,30,4,100,25,0,27.508695300028197,0.0,839.2324790004326,0.0,1,0.45847825500046996,0.0002331201330556757,23086.190550710213
threading,LogisticRegression,30,4,100,25,1,42.98571989999618,0.0,548.88091899844,0.0,1,0.7164286649999363,0.00015246692194401112,23594.041442519436
threading,LogisticRegression,30,8,100,25,1,43.2236481999862,0.0,549.3628259987948,0.0,1,0.7203941366664367,0.00015260078499966523,23745.46552512214
multiprocessing,SVM-RBF,30,4,100,25,0,28.85440049995668,0.0,853.1299190031546,0.0,1,0.48090667499927797,0.0002369805330564318,24616.552361412625
threading,LogisticRegression,30,2,100,100,0,44.69631269999081,0.0,568.3837270009984,0.0,1,0.7449385449998469,0.00015788436861138844,25404.656795622835
joblib,SVM-RBF,30,4,100,25,0,29.45346689998405,0.0,868.109855999585,0.0,1,0.4908911149997342,0.0002411416266665514,25568.844909233696
ray,SVM-RBF,15,2,100,25,2,33.284618599980604,0.0,778.3486560006713,0.0,1,0.5547436433330101,0.00021620796000018647,25907.03815278985
joblib,SVM-RBF,30,8,100,25,1,36.161449799954426,0.0,760.2657910002919,0.0,1,0.6026908299992404,0.00021118494194452553,27492.313235879697
threading,LogisticRegression,30,4,100,100,0,46.591862400004175,0.0,600.3831790005132,0.0,1,0.7765310400000696,0.00016677310527792033,27972.970463268986
ray,SVM-RBF,30,2,100,25,2,35.04795599996578,0.0,809.0265639988048,0.0,1,0.5841325999994297,0.0002247296011107791,28354.72741783361
ray,SVM-RBF,30,8,100,25,2,34.991968599963,0.0,815.902827998205,0.0,1,0.58319947666605,0.00022663967444394584,28550.046137934205
threading,LogisticRegression,30,8,100,100,0,48.73365609999746,0.0,625.1066339975797,0.0,1,0.8122276016666243,0.00017364073166599436,30463.73172706503
threading,SVM-RBF,30,2,100,25,2,35.353367000003345,0.0,887.44794299771,0.0,1,0.5892227833333891,0.0002465133174993639,31374.27282219609
multiprocessing,SVM-RBF,15,8,100,50,0,30.93437350000022,0.0,1042.707165998435,0.0,1,0.5155728916666703,0.0002896408794440097,32255.492924122314
joblib,SVM-RBF,15,2,100,25,0,43.01386250002543,0.0,753.9936840016879,0.0,1,0.7168977083337572,0.00020944269000046888,32432.18064953623
multiprocessing,SVM-RBF,30,2,100,25,2,37.77279779996024,0.0,868.8267460000509,0.0,1,0.6295466299993373,0.0002413407627777919,32818.01699985733
joblib,SVM-RBF,30,2,100,25,2,38.55768849997549,0.0,856.1812890013232,0.0,1,0.6426281416662581,0.00023782813583370088,33012.37144082051
joblib,SVM-RBF,15,8,100,50,0,30.245680399995763,0.0,1098.7475629997336,0.0,1,0.5040946733332627,0.0003052076563888149,33232.36763076415
threading,SVM-RBF,15,2,100,25,0,39.02738599997247,0.0,866.1627520008916,0.0,1,0.6504564333328745,0.0002406007644446921,33804.06806113723
threading,SVM-RBF,15,4,100,50,1,37.80562290002126,0.0,907.1796540005728,0.0,1,0.6300937150003544,0.00025199434833349244,34296.49190171742
threading,SVM-RBF,30,2,100,25,1,40.84138920000987,0.0,845.275748999974,0.0,1,0.6806898200001645,0.00023479881916665943,34522.23584623779
joblib,SVM-RBF,30,2,100,25,1,40.11976019997383,0.0,885.0023980001009,0.0,1,0.6686626699995639,0.0002458339994444725,35506.08398416585
threading,SVM-RBF,15,8,100,50,0,33.380312699999195,0.0,1065.2922190003987,0.0,1,0.5563385449999866,0.0002959145052778885,35559.78738710933
