model,feature_count,n_rows,background_size,strategy,n_cores,median_elapsed_seconds,median_energy_joules,mean_elapsed_seconds,mean_energy_joules,std_elapsed_seconds,std_energy_joules,repeats,median_elapsed_minutes,energy_per_second,time_energy_product
SVM-RBF,15,100,100,joblib,8,69.76036969997222,1740.184170002057,66.97265196667286,1766.5781599994127,8.98205712270292,95.37802843294338,3,1.1626728283328702,24.945168402723503,121395.8910453828
SVM-RBF,15,100,100,multiprocessing,8,73.71649040002376,1780.059676999013,71.21485663335382,1850.8243329997897,7.516762187286202,152.0607074331108,3,1.2286081733337293,24.147374180993825,131219.75209096711
SVM-RBF,15,100,100,threading,4,77.46672219998436,1782.3329469977557,77.01552739999413,1926.9072026651677,2.1670523567931035,320.4410845878472,3,1.291112036666406,23.007723786177124,138071.4912729546
SVM-RBF,15,100,100,ray,4,80.60547169996426,1874.0283479996344,79.01298363332171,1998.0050909992804,4.048360547778192,218.8001415720006,3,1.3434245283327375,23.249393725717326,151056.9389696153
SVM-RBF,15,100,100,multiprocessing,4,80.65210750000551,1792.5166889988352,83.27982526666408,2064.9660489992616,10.17218733133217,473.90902737329895,3,1.3442017916667586,22.225292612455448,144570.248696688
SVM-RBF,15,100,100,joblib,4,82.05530219996581,1925.047168997529,81.90474149999984,2076.1696913328965,2.5439445890633583,336.26530313438604,3,1.3675883699994302,23.460362918489515,157960.3272012809
SVM-RBF,15,100,100,ray,8,83.43982410000172,1982.41741499946,77.92947309999727,2017.5522860010562,12.202602225985439,64.40119201996605,3,1.3906637350000286,23.758648060230264,165412.56040033506
SVM-RBF,15,100,100,threading,2,103.17522219999228,2303.3379379988337,118.92860283333964,2344.7851833328036,27.633996553059127,77.62525311724855,3,1.719587036666538,22.324526072103833,237647.4035547017
SVM-RBF,15,100,100,multiprocessing,2,107.37856489996192,2528.1034500003407,125.9037460333202,2733.292236333851,35.249932304292315,466.45267099728164,3,1.7896427483326987,23.543837192791887,271464.1203796792
SVM-RBF,15,100,100,ray,2,107.49280629999704,2605.4724990017044,118.16089590000531,2623.7652003342355,19.447756368565546,63.97093156554967,3,1.7915467716666174,24.23857547946235,280069.55065515946
SVM-RBF,15,100,100,joblib,2,112.2339991000481,2483.4273910007696,136.90160699999737,2859.4432516667657,43.28144958424062,658.4696213370489,3,1.8705666516674682,22.127228922734744,278724.98756661516
SVM-RBF,15,100,100,threading,1,160.57281959999818,3551.569903000673,191.22441030000724,3754.282827000799,55.56584517651153,370.19908946809056,3,2.6762136599999695,22.11812629215806,570285.5933313101
SVM-RBF,15,100,100,joblib,1,163.41951069998322,3702.088272999182,198.28556073332825,3959.607171999693,61.18364119459739,452.2324405634329,3,2.723658511666387,22.653894000427712,604993.4541416722
SVM-RBF,15,100,100,serial,1,169.87800060003065,3862.4157439973496,203.61220633335566,3851.4972386653576,58.81536085300714,33.30390258719156,3,2.831300010000511,22.73640924872442,656139.4640763496
SVM-RBF,15,100,100,multiprocessing,1,171.7918403999647,3855.238248000903,199.8985979333132,4378.900651332659,56.89916885913635,967.4725964954883,3,2.8631973399994117,22.441335042602493,662298.4738044107
SVM-RBF,15,100,100,ray,1,175.04733769997256,4102.9384959992585,204.22174923333418,4079.136503333089,57.895847864219164,207.02886710959135,3,2.917455628332876,23.43902255189741,718208.4604713997
SVM-RBF,30,100,25,threading,8,26.18189559999155,683.6657269988056,25.607192733325064,682.6354150003002,3.25881923786058,11.881743749196433,3,0.4363649266665258,26.11215541624214,17899.66468957505
SVM-RBF,30,100,25,threading,4,26.295492400007788,701.0454830007618,25.877610666677356,665.4435383326468,0.8969765428895159,65.48471176275898,3,0.4382582066667965,26.660291137980522,18434.33617030632
SVM-RBF,30,100,25,multiprocessing,8,29.36070630000904,768.5273590007598,37.56711629999336,776.9670986670384,21.741841422536165,75.1127835722322,3,0.48934510500015066,26.17537027712863,22564.506071142918
SVM-RBF,30,100,25,joblib,4,29.45346689998405,717.2547980014987,28.63975729997037,753.0257283333331,2.0019732611034615,102.01592809192927,3,0.4908911149997342,24.352134858592386,21125.64045179189
SVM-RBF,30,100,25,ray,4,29.476061700028367,839.2324790004326,46.2743138000175,855.9782873338078,30.814920114726423,186.54944072541264,3,0.4912676950004728,28.471662447348756,24737.26833168451
SVM-RBF,30,100,25,multiprocessing,4,29.895521599974018,853.1299190031546,47.90080833330285,879.1022350012632,32.09193101050255,192.42725129677405,3,0.4982586933329003,28.537047468805362,25504.76392114289
SVM-RBF,30,100,25,joblib,8,31.10845370002789,759.4679170000261,29.41260299998491,745.5189480004242,7.737433637615657,24.85450402767577,3,0.5184742283337982,24.4135540880113,23625.872532651938
SVM-RBF,30,100,25,ray,8,34.991968599963,815.902827998205,39.59321759996237,810.9894979998456,21.448004857302166,60.3584917510821,3,0.58319947666605,23.31685985792373,28550.046137934205
SVM-RBF,30,100,25,joblib,2,40.11976019997383,885.0023980001009,43.63671313330997,884.4880550005961,7.485194703146493,28.053131075307476,3,0.6686626699995639,22.059015148367667,35506.08398416585
SVM-RBF,30,100,25,threading,2,40.84138920000987,845.275748999974,42.15573713334743,854.0442639983003,7.545888353761819,29.99653256071241,3,0.6806898200001645,20.696547437709825,34522.23584623779
SVM-RBF,30,100,25,ray,2,41.93610400002217,955.2628330007126,71.01887316666155,1166.8748080000637,56.44331869127327,498.55788767310327,3,0.6989350666670362,22.779007630279807,40060.00151207369
SVM-RBF,30,100,25,multiprocessing,2,54.26951419998659,922.18441600247,81.72734173331021,1238.3215896677812,62.39255173389174,594.3737945360257,3,0.9044919033331098,16.99267866309181,50046.50025925239
SVM-RBF,30,100,25,joblib,1,71.36022010003217,1077.432932999555,66.89520816667937,1099.762280000475,10.197314771466793,149.9283567086726,3,1.1893370016672027,15.098509106182949,76885.85124187145
SVM-RBF,30,100,25,ray,1,75.25516989995958,1206.9675209988252,111.46203383331886,1649.407678333039,83.72113703361984,823.3238644408668,3,1.254252831665993,16.03833361353521,90830.54585649962
SVM-RBF,30,100,25,multiprocessing,1,86.88414009998087,1314.4440569994567,126.53231486664542,1848.626122332754,94.79453269013655,945.7070620077186,3,1.4480690016663478,15.12869961637275,114204.34160192804
SVM-RBF,30,100,25,threading,1,86.91359529999318,1344.8513979996137,121.89906370001457,1792.2754396653036,89.46201202142626,868.3245429287258,3,1.448559921666553,15.473429598185305,116885.87014436848
SVM-RBF,30,100,25,serial,1,86.91588079999201,1301.629207999733,122.77444749998783,1791.3019893334895,89.4012847717774,880.0260848048013,3,1.4485980133332002,14.975735113298795,113132.2490882928
SVM-RBF,30,100,50,ray,4,46.00982500001555,1093.05295000095,47.80386459998166,1228.5437476666855,3.4913019151647684,240.54003130331984,3,0.7668304166669259,23.756946478291983,50291.17494529446
SVM-RBF,30,100,50,threading,8,47.62309259996982,1163.70858200025,44.31783120000424,1178.9575246658967,6.599013828187078,26.906482680687127,3,0.793718209999497,24.435804532379056,55419.40155997749
SVM-RBF,30,100,50,joblib,8,48.154088800016325,1175.6843050020173,46.38162966668218,1237.709729334921,3.3238942213675315,108.4790795091964,3,0.8025681466669388,24.415046246324543,56614.00642385262
SVM-RBF,30,100,50,multiprocessing,8,49.12815740000224,1237.3919410002654,47.975174266670365,1260.102612333966,7.9338743879427085,79.77505353661716,3,0.8188026233333706,25.187021180652078,60790.786042955326
SVM-RBF,30,100,50,multiprocessing,4,52.01301449997118,1202.9405609995658,54.02792233331517,1339.601874334792,4.706612144752934,238.20849351660766,3,0.8668835749995196,23.12768395687261,62568.56484187388
SVM-RBF,30,100,50,threading,4,52.33603820001008,1203.2155999983418,50.318432100020196,1271.8466979982884,3.6444450242924216,167.73154653948114,3,0.8722673033335013,22.990192635523375,62971.53760436126
SVM-RBF,30,100,50,joblib,4,52.92695509997429,1238.292091997606,53.881502499978524,1392.5997626664494,6.015051933444623,302.81056460365255,3,0.8821159183329049,23.396246575276862,65539.02995381052
SVM-RBF,30,100,50,ray,8,55.77255869994406,1331.0163409980812,51.88387713332971,1334.7789009984997,6.833764416466034,11.942322270976778,3,0.9295426449990676,23.865075801146922,74234.18700890023
SVM-RBF,30,100,50,ray,2,63.66924640000798,1460.5158389996875,74.60975723333347,1676.1590120002809,19.78528355991301,386.44538523169456,3,1.0611541066667995,22.93910987769292,92989.94282438548
SVM-RBF,30,100,50,multiprocessing,2,65.44886490004137,1604.3559700021915,77.65451646667982,1770.6937173338238,21.405503465065664,288.2660194700931,3,1.0908144150006895,24.51312138801016,105003.27713224826
SVM-RBF,30,100,50,joblib,2,71.86760349996621,1611.0525270015107,87.41754619998392,1945.9226479989502,30.648470376692075,585.1116722628841,3,1.1977933916661034,22.416950733612097,115782.48422816317
SVM-RBF,30,100,50,threading,2,75.69609710003715,1768.2868559993458,81.84773886667487,1709.741521333308,19.532909934480514,107.15118907621664,3,1.2616016183339525,23.360343845237406,133852.41355244588
SVM-RBF,30,100,50,multiprocessing,1,105.1552613999811,2514.123407998803,124.74778856666914,2578.570242665623,34.20070912302776,113.09171527831406,3,1.752587689999685,23.90867917141857,264373.3041599255
SVM-RBF,30,100,50,joblib,1,105.39367989997844,2519.5493589999064,135.73973103331323,3333.740607333942,52.95001934201932,1486.1471127306968,3,1.7565613316663073,23.90607635477791,265544.578634632
SVM-RBF,30,100,50,threading,1,105.87918709998485,2432.1578479980176,125.08649963332573,2564.5045313326686,35.18859596487012,268.3566091466963,3,1.7646531183330807,22.971066501495322,257514.8958448786
SVM-RBF,30,100,50,serial,1,110.0535958999535,2486.021175998404,128.50357733331234,2583.1674539993855,36.21137197124052,227.69316925861605,3,1.8342265983325585,22.589186256652376,273595.56990205555
SVM-RBF,30,100,50,ray,1,111.3625986999832,2528.0991209993954,116.65589779997633,2432.0786926661826,27.50172443431472,230.9922212589634,3,1.8560433116663866,22.70150975742071,281535.68788563594
SVM-RBF,30,100,100,multiprocessing,8,89.34615699999267,2209.7004639997863,85.4832107333156,2303.0201173321166,6.877809822316696,166.22045834354495,3,1.4891026166665446,24.731902727500273,197428.24457948157
SVM-RBF,30,100,100,threading,8,89.62045599997509,2111.7677190030104,82.7643735333307,2138.4071586681735,13.819331879241712,51.96719128307622,3,1.4936742666662515,23.563456528313104,189257.58594307705
SVM-RBF,30,100,100,joblib,8,91.73290289996658,2232.1466749980814,89.5149482000076,2321.5472093330054,11.245680276151873,216.8609426019317,3,1.528881714999443,24.333108453269002,204761.29419608225
SVM-RBF,30,100,100,ray,4,93.28018520004116,2061.276673998824,91.9644259333533,2274.9208256655525,7.599105819553862,416.4446336615762,3,1.5546697533340192,22.09769062506015,192276.2698991352
SVM-RBF,30,100,100,multiprocessing,4,95.05330829997548,2234.2876790020173,96.90920876663101,2471.223061333572,3.5624910249519663,413.77952227197636,3,1.5842218049995913,23.50562772576947,212376.4355830154
SVM-RBF,30,100,100,threading,4,95.81912440003362,2195.8002210004547,98.17264470002071,2415.3835383331184,7.733211462739552,388.41518444054526,3,1.5969854066672269,22.91609566200215,210399.65453366388
SVM-RBF,30,100,100,ray,8,98.03332829999272,2261.6354049980414,96.19430669998594,2293.550828333005,7.5533294134984725,95.01901897628375,3,1.6338888049998785,23.070066519390114,221715.64615306
SVM-RBF,30,100,100,joblib,4,100.81621249997988,2361.239059001924,106.90547859998576,2698.230581333899,13.094804192626267,603.7023975700478,3,1.6802702083329981,23.421223635061626,238051.1787355905
SVM-RBF,30,100,100,ray,2,115.31082170002628,2649.9516599985727,131.3151662000067,2887.073773998672,29.755949664636923,417.86997745180383,3,1.9218470283337714,22.9809450746284,305568.1033797841
SVM-RBF,30,100,100,threading,2,125.18469919997732,3001.096818000293,145.3005380333246,3145.2566813323087,36.77889185387994,263.6174088837638,3,2.0864116533329553,23.973351673004114,375691.40243137575
SVM-RBF,30,100,100,multiprocessing,2,132.40887210000074,3080.201743002548,152.3096547666743,3137.4416970006423,35.99940560415612,123.36375394433463,3,2.2068145350000123,23.2628047815123,407846.0386314237
SVM-RBF,30,100,100,joblib,2,139.9638125000056,3230.442467999317,166.12663576668515,3524.5744969986863,59.01989484648766,698.0562944685679,3,2.3327302083334263,23.080554968443632,452145.04388311174
SVM-RBF,30,100,100,ray,1,190.30775380000705,4505.131442000171,216.45833050001724,4479.59547300065,54.92726283910813,325.52232257301176,3,3.1717958966667843,23.672873816453002,857361.4453008393
SVM-RBF,30,100,100,multiprocessing,1,205.21076599997468,4799.254564999595,246.6600731666549,4794.497280332718,73.10795695953883,112.81342170564861,3,3.4201794333329114,23.386953124087977,984858.705512442
SVM-RBF,30,100,100,joblib,1,205.6098181999987,4811.046468999191,254.41566463332856,5269.286041666691,85.55225397717851,855.3682248688087,3,3.4268303033333116,23.398914074810566,989198.3898426694
SVM-RBF,30,100,100,serial,1,209.00171759998196,4970.752260000178,251.37101646667966,4882.159815333384,73.93836332858008,205.96059320831802,3,3.483361959999699,23.78330818081567,1038895.7601040292
SVM-RBF,30,100,100,threading,1,211.33261689997744,4834.0082569996775,247.28800080000656,4914.341140000567,64.09658277357146,167.07948168489858,3,3.5222102816662906,22.873933649757372,1021583.6150678406
