track,strategy,model,feature_count,n_cores,n_rows,background_size,repeats,mean_time_sec,std_time_sec,median_time_sec,min_time_sec,max_time_sec,mean_energy_joules,std_energy_joules,median_energy_joules,serial_time_sec,serial_energy_joules,speedup_vs_serial,parallel_efficiency,energy_per_second
kernelshap,multiprocessing,SVM-RBF,15,1,100,50,3,100.06830183333174,25.72835504557332,85.23201470001368,85.19605079997564,129.7768400000059,1948.3868646667233,57.907706874781,1977.946590001095,102.98085980000906,1978.0055066658442,1.02910569994011,1.02910569994011,19.470569890471904
kernelshap,multiprocessing,SVM-RBF,15,1,100,100,3,199.8985979333132,56.89916885913635,171.7918403999647,162.52218909998192,265.38176429999294,4378.900651332659,967.4725964954883,3855.238248000903,203.61220633335566,3851.4972386653576,1.0185774609648905,1.0185774609648905,21.90560962710441
kernelshap,multiprocessing,SVM-RBF,15,2,100,25,3,66.70350520000405,49.11455562723258,47.11830870003905,30.40321209997637,122.58899479999673,1050.0970423327158,437.776579598044,920.1607529991796,101.59128466667607,1535.8600576653625,1.5230276784115675,0.7615138392057837,15.742756534069699
kernelshap,multiprocessing,SVM-RBF,15,2,100,50,3,61.90614846666964,18.783842923076453,55.39377389999572,47.24517950002337,83.07949199998984,1350.314971998355,81.05333479661752,1382.6878229993677,102.98085980000906,1978.0055066658442,1.6634997064217958,0.8317498532108979,21.812291758473176
kernelshap,multiprocessing,SVM-RBF,15,2,100,100,3,125.9037460333202,35.249932304292315,107.37856489996192,103.77890320000006,166.55376999999862,2733.292236333851,466.45267099728164,2528.1034500003407,203.61220633335566,3851.4972386653576,1.6172053076122934,0.8086026538061467,21.709379763891143
kernelshap,multiprocessing,SVM-RBF,15,4,100,25,3,39.93894406670006,26.213560331280274,24.8550323000527,24.754099700017832,70.20770020002965,720.2233820002822,170.38138890840423,716.7293769999346,101.59128466667607,1535.8600576653625,2.54366476231854,0.635916190579635,18.03311025943682
kernelshap,multiprocessing,SVM-RBF,15,4,100,50,3,41.39171923334167,5.019538914779158,43.68083099997602,35.63568350003334,44.85864320001565,1104.4345296674778,168.59923911343225,1038.3112369997282,102.98085980000906,1978.0055066658442,2.4879580193193904,0.6219895048298476,26.682499546378804
kernelshap,multiprocessing,SVM-RBF,15,4,100,100,3,83.27982526666408,10.17218733133217,80.65210750000551,74.67931480001425,94.50805349997243,2064.9660489992616,473.90902737329895,1792.5166889988352,203.61220633335566,3851.4972386653576,2.4449163489642816,0.6112290872410704,24.795513707998172
kernelshap,multiprocessing,SVM-RBF,15,8,100,25,3,33.32176203335015,16.974712443371736,28.11511320003774,19.560216500016395,52.2899563999963,665.9205506665857,51.02404056151666,661.505016999047,101.59128466667607,1535.8600576653625,3.0487968963045304,0.3810996120380663,19.984553938056994
kernelshap,multiprocessing,SVM-RBF,15,8,100,50,3,36.6268587000086,5.715046287813725,36.582000599999446,30.93437350000022,42.364202000026125,1007.3096139990558,30.708203121673264,991.4146459992336,102.98085980000906,1978.0055066658442,2.811621401755234,0.35145267521940426,27.501938461318808
kernelshap,multiprocessing,SVM-RBF,15,8,100,100,3,71.21485663335382,7.516762187286202,73.71649040002376,62.76625640003476,77.16182310000295,1850.8243329997897,152.0607074331108,1780.059676999013,203.61220633335566,3851.4972386653576,2.85912541229484,0.357390676536855,25.989300835479703
kernelshap,multiprocessing,SVM-RBF,30,1,100,25,3,126.53231486664542,94.79453269013655,86.88414009998087,57.999058999994304,234.71374549996108,1848.626122332754,945.7070620077186,1314.4440569994567,122.77444749998783,1791.3019893334895,0.97030112528473,0.97030112528473,14.609913082527992
