strategy,model,n_rows,n_cores,mean_wall_time_sec,std_wall_time_sec,mean_energy_joules,std_energy_joules,repeats,mean_wall_time_min,mean_wall_time_hours
joblib,XGBoost,10000,2,3.4322086666943505,1.8339332017273926,75.35749066776009,38.3484915350594,3,0.05720347777823918,0.0009533912963039863
joblib,XGBoost,10000,4,3.9494107000064105,2.6295148280369043,86.48956666577057,58.77403284204851,3,0.06582351166677351,0.0010970585277795585
joblib,XGBoost,10000,8,5.198113299983864,4.637484918315834,115.39108833480417,101.29369186970344,3,0.08663522166639773,0.0014439203611066288
joblib,XGBoost,48842,1,10.523303166672122,0.22436406467417275,231.13276233290847,4.6688228727006145,3,0.17538838611120203,0.002923139768520034
joblib,XGBoost,48842,2,11.623499666660791,1.6281365498259959,255.0932860001964,34.81172589076413,3,0.19372499444434652,0.0032287499074057755
joblib,XGBoost,48842,4,11.95966236666815,2.2400481784159445,262.2050823328337,51.2907880493124,3,0.19932770611113584,0.0033221284351855973
joblib,XGBoost,48842,8,12.715852866667168,3.7587343387990213,280.00782433421637,82.89014876414461,3,0.21193088111111946,0.0035321813518519912
multiprocessing,RandomForest,1000,1,125.67682249999295,5.237626204593245,3067.071612333333,451.83659006004353,3,2.094613708333216,0.034910228472220264
multiprocessing,RandomForest,1000,2,73.0266713333355,7.8525594407317865,2040.3415403341703,163.68220628757896,3,1.217111188888925,0.020285186481482084
multiprocessing,RandomForest,1000,4,44.81304340000497,3.3286529893375176,1293.6595530000366,46.534565235503884,3,0.7468840566667495,0.012448067611112492
multiprocessing,RandomForest,1000,8,40.23519646665469,1.7788072360070684,1108.6591523325471,30.22156053295406,3,0.6705866077775782,0.011176443462959637
multiprocessing,RandomForest,10000,1,1198.7861807000202,0.14112377774387896,27347.075705000883,29.364258105261676,3,19.97976967833367,0.33299616130556114
multiprocessing,RandomForest,10000,2,687.7030271000112,9.377448274242276,18120.55781466643,200.1672182438128,3,11.461717118333521,0.191028618638892
multiprocessing,RandomForest,10000,4,421.39402373332996,0.49021754447204124,11147.557118000885,20.470795926800967,3,7.023233728888832,0.11705389548148054
multiprocessing,RandomForest,10000,8,337.6023450000018,1.4483652687936475,8858.946492000718,20.513511329529184,3,5.6267057500000295,0.09377842916666716
multiprocessing,RandomForest,48842,1,9042.436279233312,5165.884005023865,160972.84142766628,48338.67608748348,3,150.7072713205552,2.5117878553425865
multiprocessing,RandomForest,48842,2,3740.458955699966,70.53921269667006,82192.50111600039,1555.2359335731405,3,62.34098259499943,1.0390163765833238
multiprocessing,RandomForest,48842,4,2469.806536266658,8.849285823076153,54239.44771633282,199.50136166567216,3,41.163442271110966,0.6860573711851827
multiprocessing,RandomForest,48842,8,2216.66405256663,416.66535646623953,45147.2008143325,3014.7732243943206,3,36.9444008761105,0.6157400146018416
multiprocessing,XGBoost,1000,1,2.826385566673707,0.11914522404914953,75.79329099945977,3.486171277911402,3,0.04710642611122846,0.0007851071018538076
multiprocessing,XGBoost,1000,2,3.226139199997609,0.15716224535719245,96.32558300100486,4.43210094971383,3,0.053768986666626814,0.0008961497777771136
multiprocessing,XGBoost,1000,4,4.517495833356709,0.040180233376869795,126.75125066535232,3.0796917202156795,3,0.07529159722261182,0.001254859953710197
multiprocessing,XGBoost,1000,8,7.346657466667239,0.23648112881997685,203.0907279997232,8.700605722326989,3,0.12244429111112064,0.002040738185185344
multiprocessing,XGBoost,10000,1,5.599460466648452,0.8339312948875656,128.13899533374862,17.937779444903132,3,0.09332434111080753,0.0015554056851801255
multiprocessing,XGBoost,10000,2,6.193160066652733,0.1682264628568524,141.42059033401821,4.495526195647423,3,0.10321933444421222,0.0017203222407368701
multiprocessing,XGBoost,10000,4,8.054275866636695,0.18120954555823066,182.50569333273515,5.463088255550123,3,0.13423793111061158,0.0022372988518435267
